ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2000000098,Reinforcement Learning Explained,Douglas Graham,1993,Gamble-Harris,http://images.amazon.com/images/P/2000000098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000098.01.LZZZZZZZ.jpg
2000000099,Operations Management,Sharon Gonzales,2019,Jacobs PLC,http://images.amazon.com/images/P/2000000099.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000099.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000099.01.LZZZZZZZ.jpg
2000000100,Brand Management,Lisa Fernandez,2000,Rodriguez-Mcdaniel,http://images.amazon.com/images/P/2000000100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000100.01.LZZZZZZZ.jpg
2000000101,Network Protocols Deep Dive,Amanda Vargas,1999,"Miller, Padilla and Chen",http://images.amazon.com/images/P/2000000101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000101.01.LZZZZZZZ.jpg
2000000102,Discrete Mathematics Essentials,Dean Perez,2020,Marsh-Perez,http://images.amazon.com/images/P/2000000102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000102.01.LZZZZZZZ.jpg
2000000103,Deep Learning Foundations,Karen Smith,2005,Morales LLC,http://images.amazon.com/images/P/2000000103.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000103.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000103.01.LZZZZZZZ.jpg
2000000104,Design Patterns Demystified,Nathan Wright,2005,Mullen-Rodriguez,http://images.amazon.com/images/P/2000000104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000104.01.LZZZZZZZ.jpg
2000000105,Leadership Strategies,Mary Rios,2007,Barrett-Taylor,http://images.amazon.com/images/P/2000000105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000105.01.LZZZZZZZ.jpg
2000000106,Internet of Things Security,Robert Herrera,1990,"Torres, Nichols and Morrison",http://images.amazon.com/images/P/2000000106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000106.01.LZZZZZZZ.jpg
2000000107,Design Patterns Demystified,Troy Cline,2021,Arnold Ltd,http://images.amazon.com/images/P/2000000107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000107.01.LZZZZZZZ.jpg
2000000108,Marketing Analytics,Courtney Reeves,2013,Miller Ltd,http://images.amazon.com/images/P/2000000108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000108.01.LZZZZZZZ.jpg
2000000109,Agile Methodologies,Elizabeth Jordan,2004,"Woods, Price and Chandler",http://images.amazon.com/images/P/2000000109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000109.01.LZZZZZZZ.jpg
2000000110,Project Management Essentials,Jeffrey Sanchez,2004,"Hughes, Parker and Todd",http://images.amazon.com/images/P/2000000110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000110.01.LZZZZZZZ.jpg
2000000111,Advanced Networking Techniques,Mrs. Katrina Hicks MD,2008,Romero-Torres,http://images.amazon.com/images/P/2000000111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000111.01.LZZZZZZZ.jpg
2000000112,Statistics in Data Science,Keith Kennedy,1998,Savage-Burns,http://images.amazon.com/images/P/2000000112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000112.01.LZZZZZZZ.jpg
2000000113,Digital Media Processing,Matthew Gibson,2022,Larsen PLC,http://images.amazon.com/images/P/2000000113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000113.01.LZZZZZZZ.jpg
2000000114,DevOps in Action,Jennifer Obrien,2007,Lewis Group,http://images.amazon.com/images/P/2000000114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000114.01.LZZZZZZZ.jpg
2000000115,Digital Media Processing,Jennifer Mccormick,2022,"Price, Lynch and Jackson",http://images.amazon.com/images/P/2000000115.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000115.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000115.01.LZZZZZZZ.jpg
2000000116,Consumer Behavior,Michael Herman,2022,Anderson Ltd,http://images.amazon.com/images/P/2000000116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000116.01.LZZZZZZZ.jpg
2000000117,Game Theory for Business,Lori Jackson,2012,"Wood, Hall and Fry",http://images.amazon.com/images/P/2000000117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000117.01.LZZZZZZZ.jpg
2000000118,Organizational Behavior,Kristen Mayo,2023,Moody PLC,http://images.amazon.com/images/P/2000000118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000118.01.LZZZZZZZ.jpg
2000000119,Global Economic Trends,Charles Lopez,2007,Oneill LLC,http://images.amazon.com/images/P/2000000119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000119.01.LZZZZZZZ.jpg
2000000120,Blender Mastery,Marissa Smith,1997,"Jones, Moreno and Acosta",http://images.amazon.com/images/P/2000000120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000120.01.LZZZZZZZ.jpg
2000000121,Introduction to Multimedia,David Mosley,2013,"Wolfe, Johnson and Sandoval",http://images.amazon.com/images/P/2000000121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000121.01.LZZZZZZZ.jpg
2000000122,Linear Algebra for ML,Sarah Liu,2011,"Turner, Sanchez and Bolton",http://images.amazon.com/images/P/2000000122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000122.01.LZZZZZZZ.jpg
2000000123,Introduction to Multimedia,Samantha Downs,2013,Smith-Rios,http://images.amazon.com/images/P/2000000123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000123.01.LZZZZZZZ.jpg
2000000124,Audio-Visual Systems,Richard Cunningham,2015,Lopez Group,http://images.amazon.com/images/P/2000000124.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000124.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000124.01.LZZZZZZZ.jpg
2000000125,Game Theory for Business,Dr. Ashley Nicholson,2015,Burnett Ltd,http://images.amazon.com/images/P/2000000125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000125.01.LZZZZZZZ.jpg
2000000126,Linear Algebra for ML,Mary Harding,1991,Perry-Andrade,http://images.amazon.com/images/P/2000000126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000126.01.LZZZZZZZ.jpg
2000000127,Cybersecurity Principles,Tara Browning,2013,Ramirez-Williams,http://images.amazon.com/images/P/2000000127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000127.01.LZZZZZZZ.jpg
2000000128,Agile Methodologies,Kimberly Wilson,2015,Castro-Perry,http://images.amazon.com/images/P/2000000128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000128.01.LZZZZZZZ.jpg
2000000129,Operations Management,Nicholas Willis,1993,Curry Ltd,http://images.amazon.com/images/P/2000000129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000129.01.LZZZZZZZ.jpg
2000000130,Game Theory for Business,Brent Figueroa,2003,Rivera LLC,http://images.amazon.com/images/P/2000000130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000130.01.LZZZZZZZ.jpg
2000000131,Game Theory for Business,Robert Hill,2013,"Wright, Lawson and Davis",http://images.amazon.com/images/P/2000000131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000131.01.LZZZZZZZ.jpg
2000000132,Brand Management,Christy Waller,2000,"Moore, Harper and Stout",http://images.amazon.com/images/P/2000000132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000132.01.LZZZZZZZ.jpg
2000000133,AI Ethics and Society,Brent Owens,2021,Scott Ltd,http://images.amazon.com/images/P/2000000133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000133.01.LZZZZZZZ.jpg
2000000134,Introduction to Multimedia,Richard Solis,1997,"Hunter, Frazier and Morgan",http://images.amazon.com/images/P/2000000134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000134.01.LZZZZZZZ.jpg
2000000135,Procedural Modeling,Jordan Warren,2006,Sloan Ltd,http://images.amazon.com/images/P/2000000135.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000135.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000135.01.LZZZZZZZ.jpg
2000000136,Global Economic Trends,Joshua Thomas,1992,Rodriguez-Cochran,http://images.amazon.com/images/P/2000000136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000136.01.LZZZZZZZ.jpg
2000000137,Statistics in Data Science,Heather Mcintosh,1991,Lopez Ltd,http://images.amazon.com/images/P/2000000137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000137.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000137.01.LZZZZZZZ.jpg
2000000138,Digital Media Processing,Shirley Brown,2007,Steele-Baker,http://images.amazon.com/images/P/2000000138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000138.01.LZZZZZZZ.jpg
2000000139,Introduction to Multimedia,Bailey Preston,2011,Ellis PLC,http://images.amazon.com/images/P/2000000139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000139.01.LZZZZZZZ.jpg
2000000140,Introduction to Multimedia,Gary Mendoza,1999,Tapia-Shaw,http://images.amazon.com/images/P/2000000140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000140.01.LZZZZZZZ.jpg
2000000141,Introduction to Multimedia,Daniel Sanchez,2024,Wood PLC,http://images.amazon.com/images/P/2000000141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000141.01.LZZZZZZZ.jpg
2000000142,Internet of Things Security,Stephanie Cannon,1994,Robinson LLC,http://images.amazon.com/images/P/2000000142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000142.01.LZZZZZZZ.jpg
2000000143,Procedural Modeling,Leslie Roman,2024,Matthews LLC,http://images.amazon.com/images/P/2000000143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000143.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000143.01.LZZZZZZZ.jpg
2000000144,Consumer Behavior,Julie Johnson,2018,Wood Group,http://images.amazon.com/images/P/2000000144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000144.01.LZZZZZZZ.jpg
2000000145,Interactive Media,Adam Hamilton,2000,Nicholson LLC,http://images.amazon.com/images/P/2000000145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000145.01.LZZZZZZZ.jpg
2000000146,Reinforcement Learning Explained,Lisa Herrera,2001,"Ortega, Williams and Bond",http://images.amazon.com/images/P/2000000146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000146.01.LZZZZZZZ.jpg
2000000147,Marketing Analytics,Kelly Castro,2009,Rubio-Patton,http://images.amazon.com/images/P/2000000147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000147.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000147.01.LZZZZZZZ.jpg
2000000148,Econometrics in Practice,Justin Salazar,2002,Wagner LLC,http://images.amazon.com/images/P/2000000148.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000148.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000148.01.LZZZZZZZ.jpg
2000000149,Game Asset Creation,Nathaniel Fletcher,1994,Smith Inc,http://images.amazon.com/images/P/2000000149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000149.01.LZZZZZZZ.jpg
2000000150,Marketing Analytics,Jenny Gutierrez,2012,"Mcdaniel, York and Edwards",http://images.amazon.com/images/P/2000000150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000150.01.LZZZZZZZ.jpg
2000000151,Marketing Analytics,Peter Moore,1999,Williams-Mckenzie,http://images.amazon.com/images/P/2000000151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000151.01.LZZZZZZZ.jpg
2000000152,Global Economic Trends,Cody Golden,1991,"Mendez, Vincent and Morton",http://images.amazon.com/images/P/2000000152.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000152.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000152.01.LZZZZZZZ.jpg
2000000153,Digital Media Processing,Susan Yoder,2019,Mason-Washington,http://images.amazon.com/images/P/2000000153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000153.01.LZZZZZZZ.jpg
2000000154,Advanced Networking Techniques,John Hogan,2018,Ford Inc,http://images.amazon.com/images/P/2000000154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000154.01.LZZZZZZZ.jpg
2000000155,3D Design Fundamentals,Kevin Jones,2014,"Mendez, Klein and Taylor",http://images.amazon.com/images/P/2000000155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000155.01.LZZZZZZZ.jpg
2000000156,Digital Marketing Guide,Julia Simmons,1995,"Adams, Young and Reed",http://images.amazon.com/images/P/2000000156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000156.01.LZZZZZZZ.jpg
2000000157,Game Asset Creation,Brian Ward,2010,Chapman Group,http://images.amazon.com/images/P/2000000157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000157.01.LZZZZZZZ.jpg
2000000158,Calculus with Applications,Emily Brown,1996,Hall-Fuller,http://images.amazon.com/images/P/2000000158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000158.01.LZZZZZZZ.jpg
2000000159,Marketing Analytics,Wyatt Chen,2001,"Elliott, Owen and Holland",http://images.amazon.com/images/P/2000000159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000159.01.LZZZZZZZ.jpg
2000000160,Procedural Modeling,Ronald Lawson,1993,Kirby Inc,http://images.amazon.com/images/P/2000000160.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000160.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000160.01.LZZZZZZZ.jpg
2000000161,Consumer Behavior,Robert Johnson,2001,Lowery-Simmons,http://images.amazon.com/images/P/2000000161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000161.01.LZZZZZZZ.jpg
2000000162,Econometrics in Practice,Heather Bradley,2007,Fitzpatrick-Bartlett,http://images.amazon.com/images/P/2000000162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000162.01.LZZZZZZZ.jpg
2000000163,Audio-Visual Systems,David Lucas,2008,Allen Ltd,http://images.amazon.com/images/P/2000000163.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000163.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000163.01.LZZZZZZZ.jpg
2000000164,Marketing Analytics,Dustin Montgomery,1998,"Gray, Schwartz and Smith",http://images.amazon.com/images/P/2000000164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000164.01.LZZZZZZZ.jpg
2000000165,Procedural Modeling,Rachael Wagner,2004,"Meyer, Rogers and Miller",http://images.amazon.com/images/P/2000000165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000165.01.LZZZZZZZ.jpg
2000000166,Game Theory for Business,Rebecca Hancock,2020,Francis LLC,http://images.amazon.com/images/P/2000000166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000166.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000166.01.LZZZZZZZ.jpg
2000000167,Organizational Behavior,Katrina Pham MD,2009,Adkins Group,http://images.amazon.com/images/P/2000000167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000167.01.LZZZZZZZ.jpg
2000000168,Network Protocols Deep Dive,Patricia Moore DDS,2015,Romero-Morgan,http://images.amazon.com/images/P/2000000168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000168.01.LZZZZZZZ.jpg
2000000169,Advanced Networking Techniques,Michael Figueroa,2006,"Carlson, James and Evans",http://images.amazon.com/images/P/2000000169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000169.01.LZZZZZZZ.jpg
2000000170,Network Protocols Deep Dive,Anna Wheeler,2006,"Wilson, Woodard and Case",http://images.amazon.com/images/P/2000000170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000170.01.LZZZZZZZ.jpg
2000000171,Leadership Strategies,Katrina Coleman,2021,Hodges-Palmer,http://images.amazon.com/images/P/2000000171.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000171.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000171.01.LZZZZZZZ.jpg
2000000172,Game Asset Creation,Daniel Smith,2007,Esparza LLC,http://images.amazon.com/images/P/2000000172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000172.01.LZZZZZZZ.jpg
2000000173,Leadership Strategies,Kristen Luna DDS,2018,"Ellis, Lee and Hart",http://images.amazon.com/images/P/2000000173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000173.01.LZZZZZZZ.jpg
2000000174,Neural Networks in Practice,Kelly Thomas,2023,Dougherty LLC,http://images.amazon.com/images/P/2000000174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000174.01.LZZZZZZZ.jpg
2000000175,Marketing Analytics,Michael Barber,2011,Schwartz Inc,http://images.amazon.com/images/P/2000000175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000175.01.LZZZZZZZ.jpg
